gammaNA,gammaHA,mu,dmax
2.4724619207,7.379947788180001,0.25126760111900004,0.21583675737100003
2.2713378577200003,7.152145388230001,0.200726472239,0.26062531526099997
2.4895778597900002,7.475048699049999,0.510005498224,0.110522369669
2.46601617831,7.47506035896,0.20092978531,0.264494737516
1.6885028851100001,1.13507394618,0.20101888459699999,0.100363321183
0.260469611269,4.08154182378,0.35897653084200004,0.100520977169
2.36606340338,6.98210272903,0.246449133375,0.21549432626999995
2.39594791654,7.434421814510001,0.295113819731,0.18690321164299997
2.4414584602900002,7.46704024788,0.200180026824,0.265130633391
2.21666270392,7.493464045770001,0.2,0.276783167337
0.298620946751,7.49018499852,0.279609026011,0.125118675138
2.2659760688099997,7.49717468548,0.20033544974599998,0.277926188789
2.4015732633099995,7.478924758019999,0.20047377734000002,0.265082555835
2.49805430318,7.40696635776,0.260884708967,0.20968492542999997
2.27819425095,7.473359917200001,0.266129691717,0.221863650233
2.2456982396200003,7.402121025669999,0.20072329877300002,0.26424632728799996
2.4999867279499997,0.465667346686,0.227665271519,0.125912319885
1.21702605526,2.0596493531299997,0.242264045654,0.10043528306
2.45928949992,7.49875046553,0.20316200157000003,0.26164105942
1.27809308108,7.495706945589999,0.250082913809,0.23235600265200002
2.3704858120299996,7.40659149512,0.200244515939,0.264451019625
0.26345448539599997,4.01237395779,0.354233103481,0.100556559867
2.39273989792,7.492555030589999,0.20051053709199998,0.26515413338599997
0.604006094207,7.452178034299999,0.200096107521,0.27610020899099996
2.41858564977,7.060520346869999,0.537261378745,0.101962903728
1.9288699145500001,7.16677877023,0.202339692047,0.27080431320099996
2.44168435505,7.23554208207,0.202414664473,0.259777982547
2.48478867906,7.47248837616,0.231419184216,0.18643879469
2.4790220012099997,7.0642368403499995,0.53982070786,0.100537698154
2.35630997897,7.4577144455600015,0.284539592267,0.19378081042999998
2.4500964656099997,7.411045848230001,0.6939736624889999,0.100296821425
2.4976921296,0.40067003751,0.224168054413,0.127898149751
1.4326604252200001,6.74014152565,0.20233360693,0.265140900753
2.49017814458,7.45701050271,0.200182737059,0.265170251879
2.47435690629,4.79724415629,0.200004094438,0.143267250377
2.31760000939,7.43630101001,0.366557914788,0.152933238324
0.281862286292,7.441760917310001,0.20004669611200002,0.276218037372
2.4961274910499998,7.40809590712,0.20083228419799998,0.263739005395
2.49842041567,7.49315631391,0.32251789049400004,0.103774325446
1.9305133979900002,0.712198838421,0.200003512771,0.100489849273
1.99019205692,2.00409837655,0.277372037038,0.10187659518100001
0.488005600705,3.8151187170300003,0.34392008679499997,0.100350097299
2.48236967243,7.49805328725,0.261826699912,0.156798678688
2.36534991053,7.4805373694199995,0.319854674197,0.104454114061
0.22407684132800001,7.41520400957,0.260556137159,0.14361103803
0.116790233295,7.4821841635899995,0.200213750187,0.278166081413
2.49415284678,7.489536598189999,0.20008955573800002,0.266163300145
2.48632255283,7.484637100980001,0.208263471674,0.213705072258
2.49939966183,4.83289667702,0.44107417503300006,0.10061132194399999
2.46805100632,7.41656342888,0.424891709701,0.133243427843
2.27827516646,7.466006355119999,0.20025660942899998,0.265426537598
0.774087951227,7.4985239558100005,0.200002731475,0.276597196044
1.4222892963799998,7.491722200610001,0.200677153409,0.276417386151
1.05888643202,7.410050667969999,0.20020523661200001,0.274428911763
1.42529079389,1.30175609301,0.20008771838599998,0.10041068246200001
2.46775845588,7.3399592911800005,0.49254711451899996,0.114071975945
2.49556773243,7.3960645629999995,0.703542119871,0.10125807947200001
0.10315367484099999,6.23450416387,0.21120277429200002,0.15883695617000002
2.4827983649000003,7.38681421495,0.20118244377099997,0.263064989971
2.49834780975,4.82921533941,0.440768660276,0.10054164226500001
1.9805906432900002,0.506803002172,0.200036646059,0.100267542307
2.48356347017,7.468031169610001,0.44464783993199997,0.127939355704
2.48571879754,7.473885625760001,0.30217096569400004,0.12080787795999998
2.1961803567700002,7.44929732614,0.235923969965,0.22874650153599999
2.41178998379,7.42019241514,0.5333749016730001,0.105428255986
2.46593998012,7.41531161636,0.364056058474,0.154016433837
0.103211071172,7.492170013099999,0.278142213617,0.125833705723
2.4877731448900002,5.2890871935,0.46020993026,0.100488623333
2.07329163475,7.44943276202,0.5532972702960001,0.10105558173399999
2.47318720898,7.439680203060001,0.201019705071,0.264004190639
2.42564517281,5.49736236185,0.46395732732199996,0.101946960364
0.127680391837,6.6234675996300005,0.228649805809,0.151475625308
0.101182870112,5.861764075630001,0.208322741035,0.141106790223
1.3225408474299998,1.4181444488,0.200244243137,0.100260969937
2.03351411873,1.6792363664399999,0.263161141737,0.100460745074
1.5758860006600002,2.04593214899,0.259151856231,0.10113102820699998
2.18517174629,5.94783722906,0.6247450423950001,0.10265029207599999
0.131991907109,7.433776605499999,0.278967795721,0.123088893759
2.4692432549900003,7.37079690959,0.237003601051,0.227840036519
2.36796031587,7.4537881515399995,0.5342333065529999,0.105720220637
2.49016534867,7.336841275539999,0.23248932324700003,0.18278822042100001
2.4475561630200002,7.383379614560001,0.48333086639,0.11678330252
0.10313697608200001,7.43507079524,0.200063742402,0.275773716413
2.4271277198099996,7.280987034460001,0.551225416873,0.100581265699
2.3553826095700003,7.49657046204,0.304159415823,0.118756616604
2.4573082846400003,7.41422104487,0.30249747503400004,0.11761046845100001
0.101606814959,5.84705388795,0.20821927970600002,0.14094041017
2.4859929504099996,7.28031122623,0.204290806291,0.21391850631999998
2.47464590243,7.47526182366,0.555247191144,0.10131864198400001
0.162825229388,7.49609493334,0.279993976734,0.12483525408299999
1.2215791267,1.49275179875,0.2,0.10051562954299999
2.44012983499,7.462488680660001,0.200245125621,0.275106103279
2.4858524114500002,7.44832131923,0.200100301767,0.265552827125
2.29882506238,7.073331572080001,0.201177567203,0.270367421367
2.2838501563699998,7.494703379930001,0.550463572484,0.102389788678
0.929200761411,7.3185771520000005,0.20011005745700003,0.27323288680999996
2.44840053217,7.416823278130001,0.20033459024099998,0.264632182333
2.2397047675299997,7.476021765910001,0.200093638098,0.276040805476
1.0285984980399998,2.6696285985299997,0.276632843909,0.100358162723
2.4746333974,6.943962374330001,0.529315304374,0.102470680341
2.48536691882,7.168668640339999,0.200164093261,0.272405381877
0.133114222536,7.441534721849999,0.261072124333,0.14326685186899998
2.34237705906,7.355253748330001,0.20316009246,0.260579614474
2.35888432619,7.29090207002,0.282944379596,0.193484382934
2.44308557699,7.499243127080001,0.200518501787,0.265378048572
1.41597679928,7.43958936513,0.200003411916,0.275780990919
2.39482576806,7.423018127789999,0.20374029292100002,0.26028334393
2.4670848906,7.428466547719999,0.30488346270100003,0.116499784604
0.10195690296399999,7.40915588786,0.277925761382,0.123507621891
1.31969730517,5.36972375804,0.2,0.144732585957
1.12400556032,7.4075438584,0.200314912329,0.27569177250599997
2.4969906042,7.4801353941799995,0.23208799023600002,0.18586791393100002
0.126061942837,7.43918793166,0.27695430955600003,0.125232056409
0.296114550993,4.04642971475,0.357027147688,0.10040170912799999
2.36238754329,7.366240574680001,0.20047272123399998,0.263140507551
0.103380095052,7.483420070449999,0.264197352858,0.141657072356
2.4754299447599997,7.459655747839999,0.202220887326,0.262316253816
0.102205635065,6.13116922878,0.210966316208,0.15417808656600002
0.109431728511,5.818308715619999,0.20652869268,0.141838929307
2.1165112523599996,7.43018081425,0.200067448865,0.27567143906999997
2.46821094793,7.46364466035,0.53214522814,0.106493735816
2.44375919586,7.46669932247,0.39127445632200003,0.144929991728
0.188562652322,7.452955429710001,0.201092048524,0.275892494001
2.46681272943,7.43405319622,0.549848397687,0.10234121158399999
2.3892509202700003,7.436940004380001,0.201373671038,0.263327276486
2.44940731841,7.40021773771,0.200834603297,0.263804174421
2.47931077551,7.3881148973399995,0.200026403511,0.264595058833
1.07229675843,7.499509580910001,0.20043564252999999,0.27651841710299996
2.32614129387,7.44271874775,0.7085136267100001,0.100385223408
1.6123160606400002,7.3048275788,0.20004019090599998,0.273592665734
1.6220734061200002,1.7834486589200003,0.24576462992800002,0.101154184112
2.49007458968,7.452994769460001,0.360950761114,0.156466200552
0.120217125886,7.1975857755499995,0.267039712433,0.12589114056
2.3898561651700003,7.3292767995700006,0.36154007149499995,0.15506201149499999
2.1336662344799997,7.298726407949999,0.200189036272,0.263279846233
0.515138468582,7.491881326939999,0.20017698056299998,0.278291223514
1.39893941993,1.3220785914700002,0.2,0.10052597954600001
2.27848609575,7.43298830046,0.271923847359,0.144804065438
2.29694910633,7.491270870089999,0.21035837638399998,0.25470935526
2.44998076741,7.415365645339999,0.302250205675,0.182900184017
2.33573395607,7.476058364910001,0.20000549835700002,0.27600347737799996
1.31147126327,7.479924775739999,0.24569262791299998,0.16587076399800002
2.49733614295,7.45181565635,0.29338707068799996,0.127070612589
0.9168456405600001,7.0298332960100005,0.20132427859299998,0.271331429106
2.497687183,4.83762013868,0.441204863947,0.100641555172
2.4857932058200003,7.496456670930001,0.49162616675899995,0.11593726480000001
2.47200054545,7.476368565660001,0.300210210915,0.12220344184800001
0.103834513541,6.052521603500001,0.20433616406,0.161064009264
2.4435029279400005,7.439936346360001,0.200046271942,0.26551128459600004
2.39104806985,7.481253295119999,0.201677573004,0.26402597059599997
2.48333380164,7.39833411541,0.20073599456099997,0.263900739956
2.47634311926,7.46525716928,0.20033862324,0.265446869891
2.43836861602,7.466692490110001,0.200325764743,0.275266766725
2.4679272291900003,7.44490244113,0.522641567696,0.10782430754599999
1.60222067,7.34348367088,0.20026248332600002,0.27405197538000003
2.4981134141999997,7.4425828983,0.2,0.265560839033
2.3638797638,7.325667865419999,0.20132981319,0.272431847655
0.100283945281,5.99300239255,0.200960665951,0.16352627514499998
2.47606923693,3.73135960268,0.38797384051600003,0.101853153025
2.1997060466900002,7.48432051095,0.305154408602,0.182245247737
0.561161790799,7.4173563948000005,0.20078937689800003,0.27456595522599997
2.3900228585099996,7.04179376158,0.205872086003,0.2532574073
0.100033920228,3.3829485264,0.296642532749,0.108004905282
1.7159267862,5.2942956920599995,0.451419161577,0.100568799724
0.107599855767,7.499616659219999,0.20014631692600002,0.278063323851
0.5727931479249999,2.03103633778,0.200266381365,0.100621058641
2.10653170896,7.367801189330001,0.200285144478,0.263640545411
2.35910520427,7.45300646874,0.20060472829599998,0.264515428586
0.973695433223,7.488203306210001,0.20005920970199997,0.276463004377
2.3203064268999998,7.385847172489999,0.20125144996199998,0.263599327328
2.4257092273299996,7.4973281622500005,0.34234315136,0.164536728596
2.45281185233,7.20643297339,0.707503664205,0.100370764737
2.4969736388999997,7.4430214458399995,0.200918250757,0.263651241207
2.2472962996200003,7.352240306510001,0.23499184321699998,0.229177095202
2.4973173061200002,3.7003557178800004,0.390604818861,0.100463172305
2.43238604802,7.32576806846,0.665689751362,0.105751621242
2.49685610445,7.45927663077,0.20020617859700002,0.26561854707
0.103029970155,6.052806439179999,0.203280953032,0.16307697955800002
2.4983852286099997,7.49642026992,0.303492546941,0.11987672174200001
2.17226034148,6.9719898876899995,0.20184969593,0.2685449675
2.49217911656,3.6835561151099996,0.389670694124,0.100474609044
2.4858715586,7.413373976749999,0.288100401321,0.191573076279
2.46621618492,7.40211453171,0.283199416711,0.19367956660500002
2.26999061777,7.4943182317999995,0.318727890726,0.104338863131
0.105164017788,6.608324205519999,0.24113539274300003,0.131436252024
2.46417455778,7.36718595102,0.41473640054300004,0.137031836952
2.4604802564900004,7.493292852480001,0.200449650849,0.265412456884
2.4335697290000002,7.32138791625,0.510408610961,0.10998564992999998
2.4014513789,7.46267691008,0.605431611583,0.105885616398
1.7764194819499999,1.5596803816,0.24239020089299998,0.100461322009
2.21891644232,0.150942763575,0.203112353028,0.100612746608
1.15701422245,7.135129761060001,0.200234413938,0.272231081338
2.16673000195,7.182363572969999,0.200902073658,0.27088222603900003
0.118774394943,6.42972876495,0.221533330768,0.152621352989
2.4959372224900003,7.469085809169999,0.200728200139,0.264543792525
1.98987102542,7.2177562534,0.321751787065,0.18277439429200001
0.619811412081,7.45595098752,0.31370656632,0.18687391557100003
2.36334690957,7.49056555714,0.667132415476,0.100222648566
0.229257521515,7.49948628845,0.20000147324499998,0.276713764864
1.8452229215599998,5.18579724236,0.44535758747500004,0.10109659522
2.4633111034799997,7.31171954671,0.665771018729,0.102012256344
2.4005301644999997,7.485449207210001,0.403996907484,0.140805647796
2.49539497956,7.4011304757500005,0.542959220135,0.10328903523399999
2.47468769323,7.491039762689999,0.36152761423199997,0.15634024643799999
0.478721916128,7.320431674489999,0.364011826766,0.167037878149
2.4867528331599997,7.49283122026,0.322752267691,0.103879751262
2.4632967551,7.47718420478,0.558794656694,0.10100853424100001
0.112858573346,7.48378528494,0.282029010745,0.121771792104
2.47457328988,7.481722319610001,0.302303585277,0.12052678197000001
0.10181330780400001,3.40785499628,0.29920279969,0.107144653185
1.00317899477,4.73169831116,0.41087680116499997,0.100386195868
2.48306661708,7.076348932739999,0.20111109004500002,0.269468510539
2.46783345617,7.456012529369999,0.201050401553,0.263772477447
2.3683719097,7.42089980252,0.527780298517,0.119846251729
0.305677900233,4.0087568652900005,0.354513903367,0.100406494738
2.3028471844599996,7.3561133206800005,0.23097838265700002,0.23201691099
2.43974203193,7.48739283898,0.5444249997330001,0.10391550444900001
1.71913355697,7.42409076872,0.200034851699,0.275705481955
2.4876558301,7.49025130914,0.279159599505,0.141151335293
0.111538681742,6.33364802992,0.200761887908,0.18047946467
0.276776352474,2.13816464153,0.2,0.100649714839
1.80937198868,7.48281708102,0.222263576411,0.24143949644999999
2.49886278064,7.3747690307500005,0.299873424969,0.11971571139000001
2.47449958307,7.47914783234,0.30151674595899997,0.120220469158
2.3238201104,7.48879559938,0.200414777712,0.265259050024
2.3708519014,7.4682123782800005,0.200579038834,0.26462830426399997
2.47868503548,7.46945327151,0.370388175836,0.151928194804
1.98391259093,7.4592094584,0.200226320516,0.275836466195
2.46661169987,7.4957032286,0.20012528555300002,0.266298991753
0.10330558831900001,5.902058380950001,0.21054522578200002,0.140178702544
2.45019829122,7.48110962748,0.354710924077,0.158650368812
1.00627953749,7.4059272953,0.282483576758,0.122250406992
2.43981729793,7.440965123119999,0.20030981753899998,0.264359591034
2.47612176116,6.594814910169999,0.516208481457,0.101672163773
2.4075992672999997,7.391722637639999,0.204007502912,0.259767547984
2.4969596843599997,7.40674000283,0.552076290814,0.10192363817700001
0.7439611023109999,1.84178710775,0.200053263698,0.100402190462
2.3422479301599997,7.425749624660001,0.203917550203,0.260922427978
2.48523765805,7.49673696349,0.253985126602,0.16435886794000001
2.43630284048,7.24231765522,0.200188153231,0.262946233926
2.4890694868,7.49062915855,0.23480208901,0.18324033615600002
2.47342236314,7.44871853099,0.299348634014,0.122036745044
2.39004087351,7.06681383087,0.200580400604,0.26003490907
2.4992889917900003,7.48421076666,0.320023076663,0.105178226667
2.4736565544299998,7.04088641827,0.510023171891,0.107132207457
2.4876613192200003,7.439506412769999,0.200060683202,0.265133127315
0.861400856206,6.181199901619999,0.200365657296,0.179263533876
2.4663192766999997,7.0819175521,0.200839268165,0.270280754865
0.9716689270059999,7.36367882598,0.281684765143,0.205163801195
2.36709711005,7.3473898997200005,0.20010541960900002,0.263793454606
2.30646921628,7.45272280527,0.275678432423,0.141773915285
1.3324320444700002,7.487476045439999,0.200091468185,0.276447198918
2.47701946373,7.480606054219999,0.202170054168,0.263050868316
2.4404354960099996,7.33561280902,0.302481014046,0.11559595990499999
2.48911398267,5.83970383286,0.485731658024,0.100394338381
2.44739365423,7.42739369825,0.200513468063,0.26461205599800003
2.47514956289,6.762375924580001,0.526472343155,0.100379207531
0.889067155822,7.47612940886,0.20069467894999998,0.277512151408
1.21451631919,7.49794384595,0.200274631967,0.27535193479000003
0.257809595015,4.012907909069999,0.354194233974,0.100520448968
1.5622179981400002,7.492804839450001,0.200201227168,0.27700898359000004
2.47518616908,7.454857430489999,0.29959750159299997,0.121869630192
2.44956995461,7.48977824553,0.20005561186700002,0.266269934828
2.46559645152,7.356971468089999,0.210221381318,0.20833972721799998
2.4951787276400004,4.9553730197400006,0.43852442079099996,0.101286261231
2.43176123315,7.452402369530001,0.20006702082000002,0.265307733571
2.45823176181,7.4888392263800005,0.241783376881,0.17599635749
0.827046158388,6.20384360816,0.200356728984,0.17999858129299998
0.512883878248,7.40345864675,0.20020630638700002,0.27568250135600003
2.4551884084299997,7.49337051625,0.36353096681999997,0.15576657501399999
2.49268710625,7.49130479793,0.4377745858,0.129707291679
2.39915410022,7.42517223709,0.200104011568,0.264497666171
2.19429427234,7.240977850660001,0.642713168928,0.10236060080800001
2.1976645660900003,7.471033945319999,0.20015930858199998,0.265006095007
1.93739326724,7.1806325633500006,0.200635111047,0.270516057599
1.9836956835599997,0.499557666006,0.2,0.100243594712
0.103704991086,7.499720485630001,0.200204842236,0.276945656461
2.44281038822,7.477261135700001,0.507411690555,0.111009460909
0.135675599989,7.492169131639999,0.200011275986,0.277008908988
2.4746584792700004,7.47259384007,0.200196850875,0.265575771063
2.45942880734,3.75229770697,0.39169639926100003,0.10061526760299999
1.5098193215600002,7.44288191388,0.20006522802499999,0.275100283587
1.24841467808,7.445002090810001,0.246930352449,0.234510168142
2.45742969072,7.481190349099999,0.20083347222800002,0.264465556555
2.46298220192,7.46271547121,0.200259260915,0.265253078661
1.54262055347,7.43550438965,0.200038066141,0.275899535344
0.8772779876860001,6.19982989939,0.200079034076,0.18056076565499998
2.4955366052200003,7.47198938509,0.302107789871,0.12078655849600001
2.1798913510599998,7.48986868161,0.201233095537,0.26388269694899996
2.47587237523,7.4547269936100005,0.200179044549,0.265445208807
2.4081452975,7.3585200377,0.543003798225,0.103067851535
2.41089523529,7.4468579114999995,0.491344728525,0.11534872635299999
2.13665412249,7.44167599538,0.200248594937,0.274390369711
2.4620693601299997,7.4989924821,0.20059431259100002,0.26513880046
2.41062253879,7.495431094460001,0.200195542742,0.265797279715
2.41048384833,7.308804479460001,0.344734313334,0.161128882095
2.17010430176,7.238747109410001,0.205191531598,0.25637952477
2.43303577112,7.480954948250001,0.200288020919,0.26532071917399996
0.10259812373400001,6.30065258734,0.200233267198,0.179965635082
2.37085937403,7.39629181412,0.200147861349,0.26439896929699996
1.60429858546,7.429883762519999,0.200000579194,0.276365495839
2.47581053357,7.320711929730001,0.296333855798,0.121528884032
2.48328751742,7.353015234680001,0.35018549439499996,0.159595201744
2.42586326477,7.490955891839999,0.5145029479559999,0.108845701654
2.45596272402,7.47343717344,0.49347148704300003,0.11538622843
2.44525192926,7.43355937928,0.518744132678,0.123558666417
2.49862207533,7.472373596970001,0.306403585801,0.11735508030200001
0.10278784686899999,7.48409662228,0.28022158310199996,0.124006371809
2.49262532878,7.4644670058200004,0.496465773883,0.11410596449100001
2.4006567273,6.69149433393,0.523054706971,0.10041410612099999
2.4318116042400004,7.436542371930001,0.543098442078,0.10333528636299999
1.72287029893,1.9468742942400004,0.261662884918,0.10048418951999999
2.49755798789,7.461802120569999,0.509527764736,0.11012627541400001
2.44356306952,7.446729423410001,0.20006541116300003,0.26502690060199996
2.44044178384,7.43676305501,0.20257140103000001,0.261787342382
2.45189205277,7.461590194710001,0.275798049484,0.143154781818
2.37672240249,7.39704827335,0.333508346217,0.177267093169
2.39493686863,7.457966035439999,0.200195438189,0.275585107188
1.96580920789,7.435846442639999,0.200207828322,0.275892598501
2.49499906398,7.30122235515,0.306902925606,0.179652182696
1.38044756083,6.997560514400001,0.200543055226,0.27034242627599997
2.14102230116,7.48371359989,0.492140187321,0.11539817823
2.4007746068099998,7.443005755910001,0.200010382094,0.274638900119
2.34557549006,7.459826774810001,0.30152277116099996,0.11934755854199999
0.118153940739,7.41799568707,0.278169521165,0.12260830409600001
2.44386020283,7.435651172739999,0.362486392955,0.154696466838
2.2281160616699998,7.3807804934000005,0.20055704127,0.26385604647300004
2.426322983,6.969970263160001,0.464012625731,0.117972196864
2.45956810226,7.002318031880001,0.698411947273,0.100666570292
2.4913207059599998,7.467254070499999,0.38459127259099996,0.146936568285
1.21925567391,1.5677780021599999,0.2,0.10039349623199999
2.48177132002,7.35187667642,0.202248663071,0.261298198401
2.38568275423,7.459163921239999,0.664301418791,0.10238359959599999
2.49179944412,7.475673313730001,0.557127888892,0.101216876873
2.4792552749200003,7.44867903251,0.20125644967,0.26419772981899997
2.48189087623,6.563373286059999,0.501811173761,0.104397505919
2.48744886166,7.324079201619999,0.21376444869000003,0.20330844361699998
2.4902168540200003,7.4707983460100005,0.303581326983,0.119046637906
1.8025599005200001,7.426842043080001,0.20025777096900002,0.277474300272
2.2690115891400002,7.322057948260001,0.205750825202,0.257251511919
2.4350200666900004,7.478587796089999,0.26002643687399996,0.210999752759
2.48997616692,7.42070254602,0.518724547075,0.108476956503
0.9227840885449999,7.49694945805,0.20004347427900002,0.276910450931
2.09833259145,1.65975305924,0.267316124992,0.10046125557499999
2.4168630047999997,7.323903006939999,0.200275123523,0.26311738938
2.48537689057,7.49775707575,0.216899973138,0.203122479041
0.11074747197799999,7.49163962245,0.28171449888300004,0.12285018661399999
0.204868744683,4.05525349208,0.356444086175,0.10056036557600001
1.01283139161,4.49640196413,0.39509588503799997,0.10113348113199999
2.04504071742,7.392520770599999,0.20023440053,0.273877457273
2.49366506592,7.49407500771,0.251585845303,0.166151851905
2.4511367541999998,7.450828540110001,0.20015660636,0.265282299148
2.0143508251099997,7.162933464360001,0.200475004111,0.270655214602
2.37697289431,7.48417094146,0.55544699343,0.10188788335000001
2.46345754611,7.423965717969999,0.20044718681499998,0.264336072586
2.4384901281099998,7.42082764897,0.272178801033,0.201657385067
2.2040140645200004,7.454206467839999,0.20002631028999998,0.275947360359
2.43539810538,7.47436039084,0.200394610974,0.265398135401
2.01482998032,7.380427410760001,0.258847913235,0.223121324346
2.48038601191,7.45960983285,0.200218886004,0.265554582017
2.45294658242,7.343449571869999,0.255500068997,0.212745709787
1.4821608533700001,7.4456819673600005,0.200430604188,0.277196098167
2.32904030722,7.18554790224,0.657886439136,0.100454219673
2.46396771135,7.468060415519999,0.33102457083000003,0.16994378085
2.4132726724599998,7.44011084028,0.20003122682399999,0.265627649972
2.48722971578,7.481304871889999,0.3682353121,0.153667752322
0.182454276902,7.486682151699999,0.20006802303399998,0.27700024974
1.60169959335,7.34141553283,0.303825870904,0.191524053576
1.57424117387,1.1273278671200002,0.2,0.100404192962
2.19653277935,7.45133001303,0.20006078152399998,0.265092749177
0.5760459768990001,7.42519104158,0.280433049847,0.122688305037
2.1984480386,6.85039392517,0.644082391223,0.101881767311
0.868921517481,6.20508063939,0.20022612364,0.18044748892700002
0.556703133666,7.482475705539999,0.20000597966400002,0.276833776513
2.4382575983900003,7.3556196382,0.20124488864300002,0.26261736182900003
1.50453279785,7.48646903964,0.20013500622699998,0.276703141929
2.49838977816,7.47355733622,0.23706189588100002,0.180234359575
2.44149836004,7.29235339483,0.20011604473900002,0.263129462287
1.46009366527,7.311634836460001,0.275417069964,0.209203378113
2.40308166086,7.483099597110001,0.246637432008,0.220749599386
2.4439324417200003,7.4597285624000005,0.200648399855,0.26431867822
0.10475970321900001,6.158160372849999,0.20760802821,0.160892079483
2.4900386551199998,7.493921470689999,0.53579408589,0.105725248494
0.101311485442,7.49251301266,0.276878207747,0.127170350026
0.112451888385,6.63036542681,0.22933826901,0.150861744724
2.4772910763,7.44231013273,0.200108348027,0.26539190083
2.21694170877,7.391342530489999,0.200035575381,0.264982640219
2.45861034844,7.432991157160001,0.20033789222800003,0.26475217407699997
2.39448746039,7.4747570331199995,0.20021522254500002,0.26546264954300003
2.48850755418,7.141570830139999,0.528133924124,0.104461637666
2.48974816097,7.45131989009,0.253620949401,0.21470108106199998
2.3822612589200003,7.326790152260001,0.300906412199,0.11646845595000001
2.20323436773,7.45397756875,0.200132181849,0.265069225471
2.4568286573400004,7.265540388180001,0.200642828171,0.275005457695
2.05889575881,7.496498041939999,0.200120027924,0.276941369197
1.03815775975,7.49205218578,0.200000300333,0.276865760237
1.32985796066,7.4985488235,0.24680584974199998,0.164954539538
0.10062085528100001,3.40530604815,0.29902442386399997,0.107320709741
2.49106024091,7.2860130748600005,0.703871380078,0.10051997314300001
0.5835385815640001,7.485761736689999,0.25577949911,0.15228867109400002
2.37684573115,7.49920007229,0.21425560594300003,0.250558631141
2.37944269327,5.615748362790001,0.473304883077,0.10058090408399999
